equipment_id,equipment_type,facility_id,facility,county,week_start,counter_reported_hours,register_reported_hours,discrepancy_pct,is_labeled_discrepancy_case,scenario_rationale
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2025-12-29,1.47,1.66,-0.1293,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-01-05,3.57,2.68,0.2493,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-01-12,0.0,0.0,0.0,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-01-19,1.77,1.65,0.0678,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-01-26,0.0,1.3,0.0,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-02-02,7.93,8.38,-0.0567,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-02-09,0.0,0.0,0.0,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-02-16,0.0,0.0,0.0,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-02-23,3.79,4.0,-0.0554,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-03-02,14.05,15.33,-0.0911,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-03-09,9.32,8.17,0.1234,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-03-16,0.0,0.0,0.0,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-03-23,0.0,0.29,0.0,False,
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,2026-03-30,16.17,15.79,0.0235,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2025-12-29,1.9,3.33,-0.7526,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-01-05,0.0,0.0,0.0,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-01-12,0.0,0.0,0.0,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-01-19,1.0,0.45,0.55,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-01-26,5.82,4.13,0.2904,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-02-02,0.27,0.64,-1.3704,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-02-09,1.35,3.18,-1.3556,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-02-16,0.0,0.8,0.0,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-02-23,0.0,0.0,0.0,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-03-02,0.0,0.99,0.0,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-03-09,11.39,12.79,-0.1229,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-03-16,30.53,29.38,0.0377,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-03-23,1.57,1.33,0.1529,False,
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,2026-03-30,0.0,0.6,0.0,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2025-12-29,1.27,1.02,0.1969,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-01-05,0.82,0.0,1.0,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-01-12,2.25,2.94,-0.3067,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-01-19,0.0,0.0,0.0,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-01-26,3.04,3.38,-0.1118,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-02-02,1.91,2.72,-0.4241,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-02-09,0.0,0.58,0.0,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-02-16,0.0,0.23,0.0,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-02-23,0.0,0.0,0.0,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-03-02,0.0,0.0,0.0,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-03-09,15.16,13.44,0.1135,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-03-16,4.64,3.94,0.1509,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-03-23,4.89,4.87,0.0041,False,
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,2026-03-30,0.22,0.35,-0.5909,False,
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2025-12-29,0.75,0.6,0.2,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-01-05,1.3,1.0,0.2308,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-01-12,1.02,0.78,0.2353,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-01-19,4.08,3.0,0.2647,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-01-26,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-02-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-02-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-02-16,7.76,6.2,0.201,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-02-23,1.14,0.81,0.2895,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-03-02,1.25,0.97,0.224,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2025-12-29,0.99,0.91,0.0808,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-01-05,2.15,1.48,0.3116,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-01-12,2.66,2.18,0.1805,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-01-19,0.0,0.0,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-01-26,9.46,9.71,-0.0264,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-02-02,4.94,6.41,-0.2976,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-02-09,0.0,0.79,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-02-16,0.0,0.0,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-02-23,0.0,1.57,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-03-02,0.0,1.42,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-03-09,0.0,0.0,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-03-16,0.0,0.0,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-03-23,0.0,0.67,0.0,False,
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,2026-03-30,20.37,21.33,-0.0471,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2025-12-29,0.85,1.39,-0.6353,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-01-05,0.0,0.44,0.0,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-01-12,2.15,0.3,0.8605,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-01-19,1.42,1.98,-0.3944,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-01-26,3.46,3.55,-0.026,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-02-02,4.92,4.65,0.0549,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-02-09,0.0,0.0,0.0,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-02-16,0.0,0.0,0.0,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-02-23,8.77,7.93,0.0958,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-03-02,0.0,0.03,0.0,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-03-09,0.0,1.14,0.0,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-03-16,2.82,4.18,-0.4823,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-03-23,0.3,0.89,-1.9667,False,
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,2026-03-30,0.0,0.87,0.0,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2025-12-29,1.56,2.16,-0.3846,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-01-05,1.82,2.17,-0.1923,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-01-12,1.24,0.71,0.4274,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-01-19,3.9,4.85,-0.2436,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-01-26,1.33,3.67,-1.7594,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-02-02,0.0,0.0,0.0,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-02-09,0.0,0.0,0.0,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-02-16,0.86,0.22,0.7442,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-02-23,1.09,1.91,-0.7523,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-03-02,4.46,3.55,0.204,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-03-09,16.54,17.64,-0.0665,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-03-16,14.74,14.3,0.0299,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-03-23,9.76,9.75,0.001,False,
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,2026-03-30,0.0,0.0,0.0,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2025-12-29,1.03,1.23,-0.1942,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-05,0.16,0.82,-4.125,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-12,0.0,0.0,0.0,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-19,0.0,0.14,0.0,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-26,0.16,0.5,-2.125,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-02,7.44,8.85,-0.1895,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-09,2.2,2.39,-0.0864,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-16,0.57,0.57,0.0,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-23,3.85,4.47,-0.161,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-02,0.0,1.49,0.0,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-09,8.62,7.95,0.0777,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-16,1.44,0.59,0.5903,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-23,0.0,0.0,0.0,False,
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-30,15.65,16.46,-0.0518,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2025-12-29,1.33,1.46,-0.0977,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-01-05,1.55,1.92,-0.2387,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-01-12,2.3,0.44,0.8087,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-01-19,2.17,2.15,0.0092,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-01-26,0.0,0.75,0.0,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-02-02,0.0,0.0,0.0,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-02-09,0.0,0.0,0.0,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-02-16,0.0,0.23,0.0,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-02-23,0.53,0.0,1.0,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-03-02,0.0,0.0,0.0,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-03-09,8.43,7.4,0.1222,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-03-16,0.0,1.05,0.0,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-03-23,4.45,4.62,-0.0382,False,
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,2026-03-30,10.78,11.34,-0.0519,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2025-12-29,1.27,0.77,0.3937,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-01-05,2.73,2.95,-0.0806,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-01-12,0.71,1.5,-1.1127,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-01-19,1.21,1.13,0.0661,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-01-26,1.6,2.99,-0.8688,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-02-02,6.82,6.25,0.0836,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-02-09,0.0,0.0,0.0,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-02-16,7.0,8.39,-0.1986,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-02-23,0.0,0.0,0.0,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-03-02,13.18,14.41,-0.0933,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-03-09,0.0,0.7,0.0,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-03-16,11.81,12.44,-0.0533,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-03-23,14.57,14.12,0.0309,False,
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,2026-03-30,0.0,0.0,0.0,False,
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2025-12-29,1.07,0.76,0.2897,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-01-05,2.9,1.91,0.3414,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-01-12,1.54,1.02,0.3377,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-01-19,2.4,1.54,0.3583,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-01-26,3.63,2.75,0.2424,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-02-02,2.05,1.44,0.2976,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-02-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-02-16,0.88,0.65,0.2614,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-02-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-03-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-03-09,13.29,9.44,0.2897,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-03-23,6.36,4.8,0.2453,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,2026-03-30,15.31,10.52,0.3129,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2025-12-29,0.72,2.56,-2.5556,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-01-05,0.37,0.0,1.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-01-12,0.0,0.01,0.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-01-19,0.0,0.0,0.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-01-26,0.0,0.0,0.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-02-02,2.72,3.29,-0.2096,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-02-09,3.3,4.87,-0.4758,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-02-16,0.0,0.0,0.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-02-23,0.91,2.66,-1.9231,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-03-02,1.74,1.14,0.3448,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-03-09,0.0,1.44,0.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-03-16,0.0,0.0,0.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-03-23,0.0,0.0,0.0,False,
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,2026-03-30,0.0,1.61,0.0,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2025-12-29,0.98,1.57,-0.602,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-01-05,1.21,1.44,-0.1901,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-01-12,2.89,0.17,0.9412,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-01-19,0.0,0.0,0.0,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-01-26,3.98,3.52,0.1156,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-02-02,3.4,3.49,-0.0265,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-02-09,4.01,3.89,0.0299,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-02-16,0.0,0.38,0.0,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-02-23,2.32,1.78,0.2328,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-03-02,2.44,0.35,0.8566,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-03-09,0.7,0.0,1.0,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-03-16,2.3,1.09,0.5261,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-03-23,0.0,0.38,0.0,False,
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,2026-03-30,10.83,10.72,0.0102,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2025-12-29,1.33,1.41,-0.0602,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-01-05,0.68,1.2,-0.7647,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-01-12,0.0,0.0,0.0,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-01-19,3.16,5.88,-0.8608,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-01-26,1.09,1.21,-0.1101,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-02-02,0.76,3.56,-3.6842,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-02-09,3.2,2.92,0.0875,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-02-16,0.0,0.88,0.0,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-02-23,0.0,0.0,0.0,False,
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,2026-03-02,6.07,6.25,-0.0297,False,
